Region,Country,Year,Ice Cream Value,Ice Cream Volume,Ice Cream Price
Eastern Europe,Belarus,2015,19094465.61,27848.60471,685.6525060712817
Eastern Europe,Belarus,2016,19610059.08,28247.92155,694.2124589693927
Eastern Europe,Belarus,2017,20203359.689999998,28709.01589,703.7287438695273
Eastern Europe,Belarus,2018,20867415.03,29208.29005,714.4346688655264
Eastern Europe,Belarus,2019,21596740.54,29720.43245,726.6630650927826
Eastern Europe,Bosnia-Herzegovina,2000,3663204.762,3391.757137,1080.0315630027965
Eastern Europe,Bosnia-Herzegovina,2001,3365600.2100000004,3245.4290690000003,1037.027813101159
Eastern Europe,Bosnia-Herzegovina,2002,3618795.0540000005,3549.924922,1019.4004474779707
Eastern Europe,Bosnia-Herzegovina,2003,3947254.727,3852.074125,1024.708922754699
Eastern Europe,Bosnia-Herzegovina,2004,4150591.795,4049.613501,1024.9352917198307
Eastern Europe,Bosnia-Herzegovina,2005,4209870.870999999,4237.908096,993.3841828645449
Eastern Europe,Bosnia-Herzegovina,2006,4271999.989,4369.9481000000005,977.5859784238627
Eastern Europe,Bosnia-Herzegovina,2007,3607464.126,3545.421948,1017.4992367368286
Eastern Europe,Bosnia-Herzegovina,2008,3419628.694,3294.956862,1037.8371666827607
Eastern Europe,Bosnia-Herzegovina,2009,3450649.608,3104.695716,1111.4292425557621
Eastern Europe,Bosnia-Herzegovina,2010,3182794.827,3026.004014,1051.8144762117292
Eastern Europe,Bosnia-Herzegovina,2011,3315573.087,3217.482929,1030.4866133448256
Eastern Europe,Bosnia-Herzegovina,2012,3372463.0349999997,3329.3070359999997,1012.9624569117091
Eastern Europe,Bosnia-Herzegovina,2013,3031241.214,3050.199718,993.7845040480069
Eastern Europe,Bosnia-Herzegovina,2014,3111001.765,3166.94874,982.3341078138196
Eastern Europe,Bosnia-Herzegovina,2015,3227946.566,3253.298735,992.2072422285561
Eastern Europe,Bosnia-Herzegovina,2016,3326865.2600000002,3335.34751,997.4568616989479
Eastern Europe,Bosnia-Herzegovina,2017,3418692.9829999995,3417.1871020000003,1000.4406785332643
Eastern Europe,Bosnia-Herzegovina,2018,3504749.2060000002,3498.524953,1001.7791077907456
Eastern Europe,Bosnia-Herzegovina,2019,3585374.8260000004,3580.0408620000003,1001.4899170723488
Eastern Europe,Bulgaria,2000,10687019.47,5155.330409,2073.0037887276762
Eastern Europe,Bulgaria,2001,10747335.01,4972.434340000001,2161.382991735995
Eastern Europe,Bulgaria,2002,11298460.4,5363.821842,2106.4197754538322
Eastern Europe,Bulgaria,2003,11716807.55,5644.539069,2075.7775624849696
Eastern Europe,Bulgaria,2004,11013414.25,5556.174730999999,1982.1936463862446
Eastern Europe,Bulgaria,2005,10647860.19,5632.835518,1890.31974322244
Eastern Europe,Bulgaria,2006,10157515.9,5771.381716999999,1759.97991435575
Eastern Europe,Bulgaria,2007,9620669.741,5909.644351,1627.9608669465938
Eastern Europe,Bulgaria,2008,8995199.13,6058.708165,1484.672785852857
Eastern Europe,Bulgaria,2009,9179127.995000001,6222.101866,1475.2455348181213
Eastern Europe,Bulgaria,2010,9384391.109000001,6379.392544,1471.0477595278703
Eastern Europe,Bulgaria,2011,9487846.424999999,6326.189361,1499.7727515858342
Eastern Europe,Bulgaria,2012,9326044.093,6047.612794,1542.1033737895093
Eastern Europe,Bulgaria,2013,9624464.312,5901.910185000001,1630.7371698846007
Eastern Europe,Bulgaria,2014,9835895.557,6176.6684620000005,1592.4273121525362
Eastern Europe,Bulgaria,2015,9889798.831,6438.60444,1536.015905800854
Eastern Europe,Bulgaria,2016,10015515.139999999,6696.988657000001,1495.5251760104627
Eastern Europe,Bulgaria,2017,10319389.66,6975.174265,1479.4454257265786
Eastern Europe,Bulgaria,2018,10686111.370000001,7259.647302,1471.987677287852
Eastern Europe,Bulgaria,2019,11145590.19,7567.761978,1472.7722968033336
Eastern Europe,Croatia,2000,25394489.24,12594.229220000001,2016.3591432552946
Eastern Europe,Croatia,2001,24896095.009999998,12560.91844,1982.0282353493253
Eastern Europe,Croatia,2002,25294627.16,13082.43985,1933.4793394826881
Eastern Europe,Croatia,2003,26355032.65,13642.60895,1931.8176418154974
Eastern Europe,Croatia,2004,25976660.729999997,14022.18873,1852.5396591206768
Eastern Europe,Croatia,2005,25951593.409999996,14519.17893,1787.4008947143677
Eastern Europe,Croatia,2006,25850772.24,14923.93563,1732.1685700677335
Eastern Europe,Croatia,2007,26329428.97,15563.92498,1691.6959574036703
Eastern Europe,Croatia,2008,25071296.25,15735.0916,1593.3365300523576
Eastern Europe,Croatia,2009,22931936.71,14956.19717,1533.2732277693021
Eastern Europe,Croatia,2010,23862751.95,14891.56134,1602.4345201401156
Eastern Europe,Croatia,2011,22973645.529999997,14534.75382,1580.6009385854186
Eastern Europe,Croatia,2012,22462696.48,14152.18188,1587.2249714190361
Eastern Europe,Croatia,2013,22040637.89,13962.34511,1578.577074005586
Eastern Europe,Croatia,2014,21981742.6,13938.26962,1577.0783030670061
Eastern Europe,Croatia,2015,21999024.11,13990.54681,1572.420607197125
Eastern Europe,Croatia,2016,22084082.66,14116.31504,1564.4367951142015
Eastern Europe,Croatia,2017,22180638.12,14322.541799999999,1548.6523572233527
Eastern Europe,Croatia,2018,22354593.39,14584.71602,1532.7410804122055
Eastern Europe,Croatia,2019,22573066.57,14849.2701,1520.146540401336
Eastern Europe,Czech Republic,2000,19987928.990000002,20782.12032,961.7848747976068
Eastern Europe,Czech Republic,2001,19259988.35,20959.020809999998,918.9355039339742
Eastern Europe,Czech Republic,2002,19426412.11,21737.85556,893.6673655034627
Eastern Europe,Czech Republic,2003,19805084.650000002,22424.84448,883.1760089869753
Eastern Europe,Czech Republic,2004,17003053.61,20392.15713,833.8035795627474
Eastern Europe,Czech Republic,2005,15517540.67,19129.13014,811.1994929425473
Eastern Europe,Czech Republic,2006,15342711.489999998,19384.98555,791.4739709465503
Eastern Europe,Czech Republic,2007,16508990.02,21064.18004,783.7470999891815
Eastern Europe,Czech Republic,2008,16210760.469999999,21896.82973,740.3245433191756
Eastern Europe,Czech Republic,2009,16656287.45,22685.46717,734.2272180326449
Eastern Europe,Czech Republic,2010,16275702.780000001,22577.72708,720.8742812033319
Eastern Europe,Czech Republic,2011,15969819.25,22466.42869,710.8303447048663
Eastern Europe,Czech Republic,2012,15649534.57,22533.5609,694.4989582183613
Eastern Europe,Czech Republic,2013,15421509.05,22017.43949,700.4224563444003
Eastern Europe,Czech Republic,2014,15535185.28,22120.00188,702.313922226484
Eastern Europe,Czech Republic,2015,15822683.549999999,22518.78659,702.6437009277594
Eastern Europe,Czech Republic,2016,16269770.28,23107.993759999998,704.0754142907472
Eastern Europe,Czech Republic,2017,16776497.530000001,23745.41874,706.5151267153439
Eastern Europe,Czech Republic,2018,17325620.02,24402.81572,709.9844632191486
Eastern Europe,Czech Republic,2019,17907370.080000002,25077.41776,714.0834934194597
Eastern Europe,Estonia,2000,3406003.27,3271.064167,1041.2523558422754
Eastern Europe,Estonia,2001,3294633.316,3458.8999839999997,952.5089858741635
Eastern Europe,Estonia,2002,3342651.969,3599.3918200000003,928.6713245350431
Eastern Europe,Estonia,2003,3495739.074,3821.132332,914.8437610299438
Eastern Europe,Estonia,2004,3560664.542,4085.606639,871.5142833406777
Eastern Europe,Estonia,2005,3653832.99,4417.7601779999995,827.0781669398262
Eastern Europe,Estonia,2006,3707234.3609999996,4740.709687,781.999870434167
Eastern Europe,Estonia,2007,3945905.042,4936.857889,799.2745853171144
Eastern Europe,Estonia,2008,3931152.3219999997,5018.228451,783.3745235764676
Eastern Europe,Estonia,2009,3486819.513,4480.086282,778.2929375733839
Eastern Europe,Estonia,2010,3779472.4969999995,4528.1909909999995,834.653950001642
Eastern Europe,Estonia,2011,4088022.2449999996,4585.5808830000005,891.4949598109616
Eastern Europe,Estonia,2012,4229779.773,4625.707044000001,914.4071885154168
Eastern Europe,Estonia,2013,4352497.107,4699.812363,926.1001867363274
Eastern Europe,Estonia,2014,4421104.077,4755.3444389999995,929.7126914175144
Eastern Europe,Estonia,2015,4474132.898,4812.008388,929.784933284285
Eastern Europe,Estonia,2016,4529698.951,4871.504083,929.8358112450751
Eastern Europe,Estonia,2017,4586097.684,4933.562688,929.5711788875926
Eastern Europe,Estonia,2018,4645342.664000001,4998.854037,929.2815172470699
Eastern Europe,Estonia,2019,4703058.137,5070.633401,927.5090043134436
Eastern Europe,Georgia,2000,6524264.8610000005,4819.551482,1353.7078886628233
Eastern Europe,Georgia,2001,6730766.937999999,4946.787641,1360.6338954625846
Eastern Europe,Georgia,2002,6895147.849,5073.425405,1359.0714948138673
Eastern Europe,Georgia,2003,7125147.84,5198.739013,1370.5530941604895
Eastern Europe,Georgia,2004,7199772.7979999995,5613.893492,1282.4918763172002
Eastern Europe,Georgia,2005,7195613.9690000005,5786.163808,1243.5897440461817
Eastern Europe,Georgia,2006,7092946.325,5864.247464,1209.523705904782
Eastern Europe,Georgia,2007,7004343.693,5965.599431000001,1174.1223617197973
Eastern Europe,Georgia,2008,6893717.356000001,6099.204136,1130.2650644713558
Eastern Europe,Georgia,2009,7326927.707,6211.090091,1179.6524603011108
Eastern Europe,Georgia,2010,7373180.807,6372.372791,1157.0542165099769
Eastern Europe,Georgia,2011,7299936.7129999995,6506.177768,1122.0008080480102
Eastern Europe,Georgia,2012,7892663.274,6667.6031,1183.7332180135318
Eastern Europe,Georgia,2013,8466174.199,6858.5,1234.4060944813004
Eastern Europe,Georgia,2014,8733517.222000001,7025.9754140000005,1243.032704697136
Eastern Europe,Georgia,2015,8950132.907,7176.514562,1247.1420255163134
Eastern Europe,Georgia,2016,9145040.33,7322.997842000001,1248.811009823045
Eastern Europe,Georgia,2017,9172071.086,7404.430624,1238.7273987375265
Eastern Europe,Georgia,2018,9201778.24,7508.6336759999995,1225.4930306976933
Eastern Europe,Georgia,2019,9329821.928,7638.456689,1221.427613962347
Eastern Europe,Hungary,2000,12797283.03,10677.33467,1198.5465872823484
Eastern Europe,Hungary,2001,13272734.44,11798.64899,1124.9368000734125
Eastern Europe,Hungary,2002,14203325.11,13007.59884,1091.9252111560352
Eastern Europe,Hungary,2003,16139558.589999998,14903.26908,1082.9542500617588
Eastern Europe,Hungary,2004,16913960.14,16345.485669999998,1034.7786833304906
Eastern Europe,Hungary,2005,18302713.66,18400.59082,994.680759930077
Eastern Europe,Hungary,2006,19722903.66,20286.57862,972.2143900872329
Eastern Europe,Hungary,2007,20312886.07,22014.10928,922.7212335342781
Eastern Europe,Hungary,2008,20785063.19,22477.096410000002,924.7218951622586
Eastern Europe,Hungary,2009,20356104.11,21621.616710000002,941.4700289541853
Eastern Europe,Hungary,2010,19877381.23,20949.51005,948.8232031469395
Eastern Europe,Hungary,2011,21168582.75,21353.30405,991.3492872312657
Eastern Europe,Hungary,2012,22658598.65,22249.22169,1018.3996081168087
Eastern Europe,Hungary,2013,24029547.51,23390.08402,1027.3390847785422
Eastern Europe,Hungary,2014,24619514.580000002,24136.54822,1020.0097526621394
Eastern Europe,Hungary,2015,25207343.84,24719.77949,1019.7236528827951
Eastern Europe,Hungary,2016,25926729.22,25151.585730000003,1030.8188715543065
Eastern Europe,Hungary,2017,26714174.97,25523.962,1046.6311997330195
Eastern Europe,Hungary,2018,27636668.39,25815.817339999998,1070.532380440216
Eastern Europe,Hungary,2019,28381852.08,26073.8262,1088.5188795191095
Eastern Europe,Latvia,2000,8140006.544000001,8734.258196,931.9631228359899
Eastern Europe,Latvia,2001,8262623.478999999,8880.282211999998,930.4460468423682
Eastern Europe,Latvia,2002,8183232.069,9147.427408,894.5938244717033
Eastern Europe,Latvia,2003,7702571.659999999,9487.064451,811.9025331579883
Eastern Europe,Latvia,2004,6585172.968,8751.445918,752.4668528723462
Eastern Europe,Latvia,2005,5356063.369,7665.159232999999,698.7543515001106
Eastern Europe,Latvia,2006,6981344.613,9514.339984999999,733.7707738010795
Eastern Europe,Latvia,2007,7273449.551999999,9139.476485,795.8278096056614
Eastern Europe,Latvia,2008,6467711.9120000005,8573.399252,754.3929451892976
Eastern Europe,Latvia,2009,4778167.555000001,7418.768933,644.0647495766938
Eastern Europe,Latvia,2010,5094530.68,8272.592444,615.8324267134657
Eastern Europe,Latvia,2011,5439559.5479999995,9020.540949,603.019217888814
Eastern Europe,Latvia,2012,5786089.307,9532.653531,606.9757269771478
Eastern Europe,Latvia,2013,6277166.834,9776.318584,642.078792754694
Eastern Europe,Latvia,2014,6513435.0139999995,9958.360335,654.0670145372883
Eastern Europe,Latvia,2015,6603381.948000001,10121.33135,652.4222673531976
Eastern Europe,Latvia,2016,6605165.221,10257.13271,643.9582491274991
Eastern Europe,Latvia,2017,6605107.526000001,10405.71289,634.7578100437096
Eastern Europe,Latvia,2018,6614768.948,10573.882080000001,625.5761978385898
Eastern Europe,Latvia,2019,6633427.92,10759.93652,616.4932207239453
Eastern Europe,Lithuania,2000,5228406.7469999995,7992.104635,654.1964833772474
Eastern Europe,Lithuania,2001,5678968.927999999,8132.630776999999,698.2942031575768
Eastern Europe,Lithuania,2002,5898900.535,8812.469669,669.3810879997482
Eastern Europe,Lithuania,2003,6286202.282,8902.031012,706.1537163290214
Eastern Europe,Lithuania,2004,6139171.544,7874.187147,779.6578147547551
Eastern Europe,Lithuania,2005,6421806.234,7468.672348,859.8323684288633
Eastern Europe,Lithuania,2006,6649657.3440000005,7494.001701,887.3306424673842
Eastern Europe,Lithuania,2007,7395987.534,7963.598099999999,928.7243581516251
Eastern Europe,Lithuania,2008,7637990.189,7926.3335179999995,963.6221049309625
Eastern Europe,Lithuania,2009,5321483.027,5883.738125,904.4391361316748
Eastern Europe,Lithuania,2010,5824753.125,6497.412495,896.4727311806606
Eastern Europe,Lithuania,2011,5751021.115999999,5659.141243,1016.2356564458696
Eastern Europe,Lithuania,2012,6060478.66,5816.414102000001,1041.9613448629932
Eastern Europe,Lithuania,2013,6314043.58,5880.703216999999,1073.6885278868174
Eastern Europe,Lithuania,2014,6333356.282,5770.07588,1097.620969587665
Eastern Europe,Lithuania,2015,6528690.695,5792.082837,1127.1749522114096
Eastern Europe,Lithuania,2016,6812867.368000001,5901.276194,1154.4735653835085
Eastern Europe,Lithuania,2017,7170604.747,6047.654944,1185.6835109473468
Eastern Europe,Lithuania,2018,7573393.249999999,6208.578974,1219.827158793583
Eastern Europe,Lithuania,2019,7998423.683999999,6374.922213999999,1254.6700046683895
Eastern Europe,Macedonia,2000,2930299.101,2829.1942799999997,1035.7362595120192
Eastern Europe,Macedonia,2001,2926363.8929999997,2891.031937,1012.2212264582117
Eastern Europe,Macedonia,2002,2990807.415,2945.820327,1015.2714975817329
Eastern Europe,Macedonia,2003,3159775.699,3005.20393,1051.4347021368362
Eastern Europe,Macedonia,2004,3426961.281,3115.714315,1099.895861601162
Eastern Europe,Macedonia,2005,3554854.7290000003,3257.846016,1091.1672042022014
Eastern Europe,Macedonia,2006,3817745.1679999996,3410.08853,1119.5442975786907
Eastern Europe,Macedonia,2007,3803243.845,3459.855422,1099.2493561483855
Eastern Europe,Macedonia,2008,3632113.787,3483.614694,1042.6278753662875
Eastern Europe,Macedonia,2009,3606878.0949999997,3425.133222,1053.0621325420666
Eastern Europe,Macedonia,2010,3766564.719,3583.810057,1050.9945167554397
Eastern Europe,Macedonia,2011,4059525.508,3983.1991040000003,1019.1620860537329
Eastern Europe,Macedonia,2012,4192067.2869999995,4161.339292,1007.3841599648155
Eastern Europe,Macedonia,2013,4331708.944999999,4317.35841,1003.3239156069972
Eastern Europe,Macedonia,2014,4436984.1280000005,4415.977320999999,1004.757000653084
Eastern Europe,Macedonia,2015,4621396.272,4562.084723,1013.000974905393
Eastern Europe,Macedonia,2016,4820928.098,4718.661956,1021.6726993697788
Eastern Europe,Macedonia,2017,5049008.2639999995,4894.575268,1031.5518686595055
Eastern Europe,Macedonia,2018,5286969.208,5086.055013,1039.5029535635106
Eastern Europe,Macedonia,2019,5532610.74,5290.017434,1045.8586968808088
Eastern Europe,Poland,2000,36654019.56,55092.069840000004,665.3229705555024
Eastern Europe,Poland,2001,36955256.22,60497.06794,610.8602859340491
Eastern Europe,Poland,2002,38190643.419999994,65972.31194,578.888965642637
Eastern Europe,Poland,2003,39531345.39,69880.83894,565.6964911932696
Eastern Europe,Poland,2004,33997190.53,63137.597929999996,538.461893461521
Eastern Europe,Poland,2005,34767265.94,66244.5326,524.8322325697864
Eastern Europe,Poland,2006,37528972.82,71638.34475,523.8671126610585
Eastern Europe,Poland,2007,40800582.95,76180.25588000001,535.5794946957061
Eastern Europe,Poland,2008,43158548.94,80855.12237,533.7763109491414
Eastern Europe,Poland,2009,44378486.71,83296.65569,532.7763322835033
Eastern Europe,Poland,2010,43585371.809999995,82331.58691,529.3882147279019
Eastern Europe,Poland,2011,43449331.84,83342.65595,521.3336597536163
Eastern Europe,Poland,2012,44468171.64,86036.60581,516.8517658425745
Eastern Europe,Poland,2013,46765461.35,90490.00083,516.802529793943
Eastern Europe,Poland,2014,48160838.37,94109.14428,511.7551406769629
Eastern Europe,Poland,2015,49417180.44,97302.63924,507.8709151774494
Eastern Europe,Poland,2016,50472616.15,100164.1426,503.8990485004161
Eastern Europe,Poland,2017,51686116.75,103244.1481,500.6203034378081
Eastern Europe,Poland,2018,52913106.84,106427.9236,497.1731576655509
Eastern Europe,Poland,2019,54071933.43,109682.18860000001,492.98736759525235
Eastern Europe,Romania,2000,7851683.658000001,12032.664,652.5307827094649
Eastern Europe,Romania,2001,8406830.592,13115.22537,640.997798728639
Eastern Europe,Romania,2002,9619566.575000001,13120.414840000001,733.1754896707214
Eastern Europe,Romania,2003,11320089.059999999,13725.16356,824.7689734635117
Eastern Europe,Romania,2004,11642923.190000001,14070.24103,827.4856958864764
Eastern Europe,Romania,2005,13522936.04,15625.994690000001,865.4128142417792
Eastern Europe,Romania,2006,16231470.89,18783.3496,864.141446315837
Eastern Europe,Romania,2007,21653944.33,23151.924619999998,935.2978072196229
Eastern Europe,Romania,2008,26507079.88,27619.65454,959.7180095649379
Eastern Europe,Romania,2009,27800068.18,28974.921299999998,959.4527588932572
Eastern Europe,Romania,2010,26520633.77,28055.345419999998,945.2969968102428
Eastern Europe,Romania,2011,26835310.11,27986.40318,958.869560243361
Eastern Europe,Romania,2012,30306244.86,29915.39518,1013.0651685410896
Eastern Europe,Romania,2013,27227723.75,27309.54521,997.0039244750938
Eastern Europe,Romania,2014,26959379.330000002,26834.65984,1004.6477015450777
Eastern Europe,Romania,2015,27209360.06,26923.435009999997,1010.6199320366737
Eastern Europe,Romania,2016,27980199.540000003,27416.67373,1020.5541275921951
Eastern Europe,Romania,2017,29046799.03,28152.01913,1031.7838623179423
Eastern Europe,Romania,2018,30401746.630000003,29008.914699999998,1048.0139275944716
Eastern Europe,Romania,2019,32006406.37,29951.05154,1068.623795303315
Eastern Europe,Russia,2000,216900477.89999998,308555.84900000005,702.9537070937195
Eastern Europe,Russia,2001,210985367.79999998,317658.29209999996,664.1897065088451
Eastern Europe,Russia,2002,194627418.0,324967.9932,598.9125762309073
Eastern Europe,Russia,2003,194407995.29999998,329524.9135,589.9644832165321
Eastern Europe,Russia,2004,196741010.1,333610.43069999997,589.7327900904869
Eastern Europe,Russia,2005,207639940.8,362417.7914,572.9297670456474
Eastern Europe,Russia,2006,194286070.3,351683.7561,552.4453914350127
Eastern Europe,Russia,2007,210451137.8,353419.12610000005,595.4718413865717
Eastern Europe,Russia,2008,208107873.6,333785.8509,623.4772176198317
Eastern Europe,Russia,2009,213053733.9,325807.9735,653.9242474985039
Eastern Europe,Russia,2010,248226843.70000002,361115.31539999996,687.3894102914031
Eastern Europe,Russia,2011,224618131.89999998,315447.3148,712.0622727202875
Eastern Europe,Russia,2012,250459089.4,340486.23329999996,735.5924113951542
Eastern Europe,Russia,2013,265076841.2,346186.9886,765.7042290121473
Eastern Europe,Russia,2014,284542283.09999996,353241.6559,805.51735149988
Eastern Europe,Russia,2015,305506471.2,360255.58640000003,848.0270195193841
Eastern Europe,Russia,2016,328339652.5,368017.6948,892.1844170521118
Eastern Europe,Russia,2017,350547621.90000004,375701.4365,933.0483938674001
Eastern Europe,Russia,2018,371734930.8,383634.641,968.9816587756995
Eastern Europe,Russia,2019,392466172.4,392857.457,999.0040036327985
Eastern Europe,Serbia,2000,15708794.26,12558.18686,1250.8807549308913
Eastern Europe,Serbia,2001,15486987.020000001,12663.85887,1222.9279541868427
Eastern Europe,Serbia,2002,16317131.639999999,13221.887799999999,1234.0999928920892
Eastern Europe,Serbia,2003,17211382.990000002,13844.67013,1243.1775425768126
Eastern Europe,Serbia,2004,17401839.12,14223.46619,1223.4598013973978
Eastern Europe,Serbia,2005,17645631.49,14462.29924,1220.1124591030105
Eastern Europe,Serbia,2006,18196642.09,15026.20481,1210.9938816946021
Eastern Europe,Serbia,2007,19917873.07,16087.17514,1238.1212299028903
Eastern Europe,Serbia,2008,22012338.439999998,16966.324060000003,1297.4135329582991
Eastern Europe,Serbia,2009,18755818.37,15427.67547,1215.725493219751
Eastern Europe,Serbia,2010,18162347.19,15015.99399,1209.53346159404
Eastern Europe,Serbia,2011,17664836.28,15291.22827,1155.2267723749048
Eastern Europe,Serbia,2012,18103522.98,15670.80921,1155.2385545251623
Eastern Europe,Serbia,2013,18817056.830000002,16112.970919999998,1167.8204425134036
Eastern Europe,Serbia,2014,19459572.91,16528.61417,1177.3263450797822
Eastern Europe,Serbia,2015,20009384.330000002,16955.08185,1180.1408278073282
Eastern Europe,Serbia,2016,20454915.63,17395.27851,1175.8889412573135
Eastern Europe,Serbia,2017,20989438.06,17867.66118,1174.7165926503203
Eastern Europe,Serbia,2018,21531096.66,18409.431090000002,1169.568823432881
Eastern Europe,Serbia,2019,22198132.810000002,19055.36228,1164.9284061787987
Eastern Europe,Slovakia,2000,8678104.14,6533.125376,1328.3235267273096
Eastern Europe,Slovakia,2001,8879575.966,6645.429927,1336.1928518609147
Eastern Europe,Slovakia,2002,9159435.961,6790.645713,1348.8313701103846
Eastern Europe,Slovakia,2003,9002425.834,7007.010283,1284.7741719233898
Eastern Europe,Slovakia,2004,8756537.646,6940.081869000001,1261.734056065499
Eastern Europe,Slovakia,2005,8977682.439,7066.547079,1270.4482597560855
Eastern Europe,Slovakia,2006,9777466.703,7577.884102,1290.2634259633865
Eastern Europe,Slovakia,2007,11312451.67,8107.015769000001,1395.3903621671861
Eastern Europe,Slovakia,2008,11679175.82,8344.969136,1399.546916191255
Eastern Europe,Slovakia,2009,11506998.19,7931.53351,1450.791095504052
Eastern Europe,Slovakia,2010,11203274.76,7792.255926,1437.744713006491
Eastern Europe,Slovakia,2011,10985803.7,7860.53741,1397.5893920464148
Eastern Europe,Slovakia,2012,10739038.06,7957.401403000001,1349.5659595544976
Eastern Europe,Slovakia,2013,9865500.34,7486.268996,1317.8126975227915
Eastern Europe,Slovakia,2014,9883430.325000001,7551.277869,1308.842092220458
Eastern Europe,Slovakia,2015,9995326.219,7687.542294,1300.197883373102
Eastern Europe,Slovakia,2016,10161532.91,7847.405988,1294.890684327877
Eastern Europe,Slovakia,2017,10361842.780000001,8021.407111,1291.7737046148038
Eastern Europe,Slovakia,2018,10583311.4,8195.65171,1291.332498559776
Eastern Europe,Slovakia,2019,10790224.04,8349.994912,1292.2431874171662
Eastern Europe,Slovenia,2000,6540046.624999999,5312.13883,1231.1512997486925
Eastern Europe,Slovenia,2001,6107791.913,5374.724152,1136.39169941907
Eastern Europe,Slovenia,2002,6740184.913000001,5590.211622,1205.7119423662493
Eastern Europe,Slovenia,2003,6695962.090000001,5943.991822,1126.5093039355802
Eastern Europe,Slovenia,2004,6861444.853999999,6011.17878,1141.4474772949607
Eastern Europe,Slovenia,2005,6938276.458,6306.335294,1100.2073525334506
Eastern Europe,Slovenia,2006,6904234.4799999995,6438.897269,1072.2697057523126
Eastern Europe,Slovenia,2007,7766389.813000001,6876.375212,1129.4307790893713
Eastern Europe,Slovenia,2008,8222564.455,7190.419252,1143.5445092736297
Eastern Europe,Slovenia,2009,8509088.321999999,7434.2539,1144.5786539520798
Eastern Europe,Slovenia,2010,8702479.565,7650.201738,1137.5490298214147
Eastern Europe,Slovenia,2011,8940583.173,7776.924249000001,1149.629710505362
Eastern Europe,Slovenia,2012,9058778.266,7952.473945000001,1139.114485460914
Eastern Europe,Slovenia,2013,9318346.536999999,8214.955700999999,1134.3148856987366
Eastern Europe,Slovenia,2014,9495618.945,8421.702404,1127.5177499135957
Eastern Europe,Slovenia,2015,9687018.257,8630.52528,1122.4135197713017
Eastern Europe,Slovenia,2016,9892592.034,8855.002313,1117.1755448868396
Eastern Europe,Slovenia,2017,10130599.61,9096.484241,1113.6829726301287
Eastern Europe,Slovenia,2018,10362437.79,9332.027897,1110.416503719545
Eastern Europe,Slovenia,2019,10631514.41,9553.487818000001,1112.8411541980363
Eastern Europe,Ukraine,2000,24300815.18,76594.34216,317.26645199507516
Eastern Europe,Ukraine,2001,25343545.259999998,80793.95983,313.68118747151146
Eastern Europe,Ukraine,2002,28851717.330000002,85736.70034,336.5153687462286
Eastern Europe,Ukraine,2003,31566840.28,90518.23530999999,348.73459664665666
Eastern Europe,Ukraine,2004,33411845.770000003,95543.48001,349.70304375037387
Eastern Europe,Ukraine,2005,35289112.54,104950.4614,336.2454254060097
Eastern Europe,Ukraine,2006,39019613.89,111970.9194,348.47989191379276
Eastern Europe,Ukraine,2007,42145325.04,122813.4541,343.16537507106887
Eastern Europe,Ukraine,2008,43305004.61,136849.57460000002,316.4423765041064
Eastern Europe,Ukraine,2009,31934727.19,98788.15209,323.26474900457873
Eastern Europe,Ukraine,2010,41565132.32,113906.34520000001,364.9062064718059
Eastern Europe,Ukraine,2011,47214771.55,110668.2026,426.6335807463453
Eastern Europe,Ukraine,2012,66016057.46,118728.6478,556.0246720842381
Eastern Europe,Ukraine,2013,92506447.44,128712.1233,718.7081144204851
Eastern Europe,Ukraine,2014,90247059.13,117102.5689,770.6667750992438
Eastern Europe,Ukraine,2015,89379527.1,111969.5425,798.2485692481953
Eastern Europe,Ukraine,2016,89670957.23,111453.928,804.5562757554853
Eastern Europe,Ukraine,2017,92828706.63,112920.6453,822.0702811552211
Eastern Europe,Ukraine,2018,96749236.23,115910.1154,834.6919153356309
Eastern Europe,Ukraine,2019,102077120.0,119982.7982,850.7646223573405
Latin America,Argentina,2000,11119796.93,36256.858,306.6949962955974
Latin America,Argentina,2001,10253792.35,36183.520749999996,283.3829361395132
Latin America,Argentina,2002,9336560.167000001,28906.01506,322.99713909441243
Latin America,Argentina,2003,11065479.84,28107.55134,393.68352319800476
Latin America,Argentina,2004,11975579.81,27756.39599,431.45298165923737
Latin America,Argentina,2005,12073583.93,27294.79904,442.3400924222375
Latin America,Argentina,2006,12117788.129999999,27513.248499999998,440.4346556896035
Latin America,Argentina,2007,13653705.94,28801.033499999998,474.06999960609056
Latin America,Argentina,2008,14906260.299999999,29826.62,499.76364402000627
Latin America,Argentina,2009,14790037.49,27587.41655,536.1153503878927
Latin America,Argentina,2010,16203282.669999998,29120.95398,556.4131821068864
Latin America,Argentina,2011,18236171.82,29438.960600000002,619.4570544722288
Latin America,Argentina,2012,19084295.3,27061.31494,705.2242414056174
Latin America,Argentina,2013,20829845.080000002,26242.3275,793.7499095688064
Latin America,Argentina,2014,23094169.94,25713.51986,898.1333580831669
Latin America,Argentina,2015,23005916.2,25602.804219999998,898.570172326225
Latin America,Argentina,2016,23170393.08,25760.32886,899.460298271984
Latin America,Argentina,2017,23528958.0,26141.024269999998,900.0778912478322
Latin America,Argentina,2018,23994768.11,26650.10528,900.3629763521894
Latin America,Argentina,2019,24537111.970000003,27276.88015,899.5571280537375
Latin America,Bolivia,2000,2722349.2060000002,3227.7605,843.4173495834032
